,id_lot,nb_piece,typologie,prix_tva_reduite,prix_tva_normale,prix_HT,prix_m2_HT,prix_m2_TTC,surface,etage,orientation,exterieur,balcony,garden,parking,nom_programme,ville,departement,date_fin_programme,adresse_entiere,promoteur,date_extraction
1215,60_2_Sensorium_Bouygues,3.0,Appartement,,316000,263333.33,4379.4,5255.28,60.13,2,NE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1216,62_1_Sensorium_Bouygues,3.0,Appartement,,318000,265000.0,4239.32,5087.19,62.51,1,NE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1217,69_Sensorium_Bouygues,3.0,Appartement,,321000,267500.0,3875.13,4650.15,69.03,0,E,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1218,58_2_Sensorium_Bouygues,3.0,Appartement,,323000,269166.67,4570.67,5484.8,58.89,2,SO,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1219,59_3_Sensorium_Bouygues,3.0,Appartement,,343000,285833.33,4843.81,5812.57,59.01,3,SO,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1220,67_Sensorium_Bouygues,3.0,Appartement,,352000,293333.33,4357.3,5228.76,67.32,0,SO,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1221,69__1_Sensorium_Bouygues,3.0,Appartement,,353000,294166.67,4255.27,5106.32,69.13,0,SO,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1222,60_3_Sensorium_Bouygues,3.0,Appartement,,361000,300833.33,4935.74,5922.89,60.95,3,SE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1223,60_4_Sensorium_Bouygues,3.0,Appartement,,365000,304166.67,4990.43,5988.52,60.95,4,SE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1224,78_2_Sensorium_Bouygues,4.0,Appartement,,399000,332500.0,4240.53,5088.64,78.41,2,NE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1225,76_1_Sensorium_Bouygues,4.0,Appartement,,408000,340000.0,4439.8,5327.76,76.58,1,S,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1226,76_2_Sensorium_Bouygues,4.0,Appartement,,419000,349166.67,4575.63,5490.76,76.31,2,S,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1227,78_2__1_Sensorium_Bouygues,4.0,Appartement,,427000,355833.33,4512.22,5414.66,78.86,2,SE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1228,76_3_Sensorium_Bouygues,4.0,Appartement,,427000,355833.33,4663.0,5595.6,76.31,3,S,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1229,81_2_Sensorium_Bouygues,4.0,Appartement,,428000,356666.67,4381.12,5257.34,81.41,2,SE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1230,78_3_Sensorium_Bouygues,4.0,Appartement,,429000,357500.0,4559.37,5471.24,78.41,3,NE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1231,76_4_Sensorium_Bouygues,4.0,Appartement,,439000,365833.33,4794.04,5752.85,76.31,4,S,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1232,78_3__1_Sensorium_Bouygues,4.0,Appartement,,440000,366666.67,4649.59,5579.51,78.86,3,SO,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1233,81_3_Sensorium_Bouygues,4.0,Appartement,,445000,370833.33,4555.13,5466.16,81.41,3,SE,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1234,79_3_Sensorium_Bouygues,4.0,Appartement,,465000,387500.0,4872.38,5846.85,79.53,3,E,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1235,92_2_Sensorium_Bouygues,4.0,Appartement,,502000,418333.33,4534.78,5441.73,92.25,2,S,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1236,92_3_Sensorium_Bouygues,4.0,Appartement,,513000,427500.0,4634.15,5560.98,92.25,3,S,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1237,109_5_Sensorium_Bouygues,4.0,Appartement,,599000,499166.67,4564.85,5477.82,109.35,5,S,False,False,False,1.0,Sensorium,LaMadeleine,59.0,fevrier 2024,RUE PAUL DOUMER 59110 La Madeleine,Bouygues,2021-11-08
1238,60_1_LeClosdeTocqueville_Bouygues,3.0,Appartement,,189000,157500.0,2587.06,3104.47,60.88,1,SO,False,True,False,1.0,Le Clos de Tocqueville,Douai,59.0,novembre 2022,85B RUE DE LA HERSE 59500 Douai,Bouygues,2021-11-08
1239,60_Emergence_Bouygues,3.0,Appartement,,199000,165833.33,2719.47,3263.37,60.98,0,N,False,False,False,1.0,Emergence,Amiens,80.0,aout 2022,63 rue Debaussaux 80000 Amiens,Bouygues,2021-11-08
1240,66_Emergence_Bouygues,3.0,Appartement,,206000,171666.67,2593.94,3112.72,66.18,0,S,False,False,False,1.0,Emergence,Amiens,80.0,aout 2022,63 rue Debaussaux 80000 Amiens,Bouygues,2021-11-08
1241,68_1_Emergence_Bouygues,3.0,Appartement,,213000,177500.0,2580.32,3096.38,68.79,1,S,False,False,False,1.0,Emergence,Amiens,80.0,aout 2022,63 rue Debaussaux 80000 Amiens,Bouygues,2021-11-08
1242,79_6_Emergence_Bouygues,4.0,Appartement,,305000,254166.67,3184.65,3821.58,79.81,6,S,False,False,False,1.0,Emergence,Amiens,80.0,aout 2022,63 rue Debaussaux 80000 Amiens,Bouygues,2021-11-08
1243,47_1_VillasAdonis_Bouygues,2.0,Appartement,,355000,295833.33,6254.4,7505.29,47.3,1,NO,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1244,50_VillasAdonis_Bouygues,2.0,Appartement,,370000,308333.33,6142.1,7370.52,50.2,0,NO,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1245,54_VillasAdonis_Bouygues,2.0,Appartement,,410000,341666.67,6257.63,7509.16,54.6,0,NO,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1246,73_1_VillasAdonis_Bouygues,3.0,Appartement,,485000,404166.67,5476.51,6571.82,73.8,1,NE,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1247,73_2_VillasAdonis_Bouygues,3.0,Appartement,,495000,412500.0,5597.01,6716.42,73.7,2,NE,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1248,73_VillasAdonis_Bouygues,3.0,Appartement,,515000,429166.67,5817.63,6981.16,73.77,0,SE,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1249,75_2_VillasAdonis_Bouygues,3.0,Appartement,,530000,441666.67,5865.43,7038.51,75.3,2,SE,False,True,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1250,83_1_VillasAdonis_Bouygues,4.0,Appartement,,549000,457500.0,5465.95,6559.14,83.7,1,SO,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1251,83_VillasAdonis_Bouygues,4.0,Appartement,,559000,465833.33,5592.24,6710.68,83.3,0,SO,False,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1252,83_2_VillasAdonis_Bouygues,4.0,Appartement,,570000,475000.0,5688.62,6826.35,83.5,2,SO,False,True,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1253,85_1_VillasAdonis_Bouygues,4.0,Appartement,,589000,490833.33,5740.74,6888.89,85.5,1,SE,False,True,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1254,85_2_VillasAdonis_Bouygues,4.0,Appartement,,599000,499166.67,5872.55,7047.06,85.0,2,SE,False,True,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1255,89_1_VillasAdonis_Bouygues,4.0,Appartement,,619000,515833.33,5763.5,6916.2,89.5,1,SE,False,True,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1256,92_1_VillasAdonis_Bouygues,4.0,Appartement,,629000,524166.67,5687.57,6825.09,92.16,1,SE,False,True,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1257,123_2_VillasAdonis_Bouygues,5.0,Appartement,,930000,775000.0,6270.23,7524.27,123.6,2,NO,True,False,False,1.0,Villas Adonis,Antony,92.0,novembre 2023,382 AVENUE GALLIENI 92160 Antony,Bouygues,2021-11-08
1258,65_BOTANY_Bouygues,3.0,Appartement,,322000,268333.33,4118.7,4942.44,65.15,0,O,False,False,False,1.0,BOTANY,Conflans-Sainte-Honorine,78.0,novembre 2022,26 RUE DE LA PORTE DE PONTOISE 78700 Conflans-Sainte-Honorine,Bouygues,2021-11-08
1259,66_1_BOTANY_Bouygues,3.0,Appartement,,326000,271666.67,4099.39,4919.27,66.27,1,E,False,True,False,1.0,BOTANY,Conflans-Sainte-Honorine,78.0,novembre 2022,26 RUE DE LA PORTE DE PONTOISE 78700 Conflans-Sainte-Honorine,Bouygues,2021-11-08
1260,34_6_L'ECRIN_Bouygues,1.0,Appartement,,410000,341666.67,9871.91,11846.29,34.61,6,N,True,False,False,0.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1261,43_3_L'ECRIN_Bouygues,2.0,Appartement,,440000,366666.67,8409.79,10091.74,43.6,3,N,False,True,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1262,50_5_L'ECRIN_Bouygues,2.0,Appartement,,492000,410000.0,8104.37,9725.24,50.59,5,SE,True,False,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1263,61_5_L'ECRIN_Bouygues,3.0,Appartement,,555000,462500.0,7560.9,9073.08,61.17,5,SE,False,True,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1264,63_5_L'ECRIN_Bouygues,3.0,Appartement,,575000,479166.67,7536.44,9043.72,63.58,5,N,False,True,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1265,68_5_L'ECRIN_Bouygues,3.0,Appartement,,595000,495833.33,7270.28,8724.34,68.2,5,SE,True,False,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1266,84_4_L'ECRIN_Bouygues,4.0,Appartement,,750000,625000.0,7399.08,8878.89,84.47,4,NE,False,True,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1267,94_3_L'ECRIN_Bouygues,4.0,Appartement,,850000,708333.33,7534.66,9041.59,94.01,3,SO,False,True,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1268,85_5_L'ECRIN_Bouygues,4.0,Appartement,,950000,791666.67,9222.58,11067.1,85.84,5,SE,True,False,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1269,100_6_L'ECRIN_Bouygues,5.0,Appartement,,1260000,1050000.0,10403.25,12483.9,100.93,6,SE,False,False,False,1.0,L'ECRIN,Vanves,92.0,novembre 2023,Centre-ville 92170 Vanves,Bouygues,2021-11-08
1270,31_LEDOMAINEDELAFAISANDERIE_Bouygues,1.0,Appartement,,199000,165833.33,5247.89,6297.47,31.6,0,SE,False,False,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1271,37_4_LEDOMAINEDELAFAISANDERIE_Bouygues,1.0,Appartement,,229000,190833.33,5048.5,6058.2,37.8,4,O,True,False,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1272,38_LEDOMAINEDELAFAISANDERIE_Bouygues,1.0,Appartement,,229000,190833.33,5008.75,6010.5,38.1,0,NE,False,False,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1273,41_1_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,Appartement,,245000,204166.67,4884.37,5861.24,41.8,1,E,False,True,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1274,41_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,Appartement,,250000,208333.33,4984.05,5980.86,41.8,0,E,False,False,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1275,47_5_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,Appartement,,270000,225000.0,4756.87,5708.25,47.3,5,NE,True,False,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1276,52_LEDOMAINEDELAFAISANDERIE_Bouygues,2.0,Appartement,,290000,241666.67,4577.02,5492.42,52.8,0,NE,False,False,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1277,72_2_LEDOMAINEDELAFAISANDERIE_Bouygues,3.0,Appartement,,340000,283333.33,3913.44,4696.13,72.4,2,NE,False,True,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1278,72_LEDOMAINEDELAFAISANDERIE_Bouygues,3.0,Appartement,,350000,291666.67,4028.55,4834.25,72.4,0,NE,False,False,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1279,87_3_LEDOMAINEDELAFAISANDERIE_Bouygues,4.0,Appartement,,409000,340833.33,3895.24,4674.29,87.5,3,E / O,False,True,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1280,100_3_LEDOMAINEDELAFAISANDERIE_Bouygues,4.0,Appartement,,449000,374166.67,3719.35,4463.22,100.6,3,NE / O,False,True,False,1.0,LE DOMAINE DE LA FAISANDERIE,Verneuil-sur-Seine,78.0,novembre 2023,61 BOULEVARD ANDRE MALRAUX 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1281,77_5_NOUVELECLAT_Bouygues,4.0,Appartement,457167,520000.37914691947,433333.65,5618.95,6742.74,77.12,5,O,False,False,False,1.0,NOUVEL ECLAT,Asnières-sur-Seine,92.0,novembre 2022,7 rue Adolphe Briffault / 99 rue Gilbert Rousset 92600 Asnières-sur-Seine,Bouygues,2021-11-08
1282,77_1_NOUVELECLAT_Bouygues,4.0,Appartement,467717,532000.3791469195,443333.65,5748.62,6898.35,77.12,1,O,False,False,False,1.0,NOUVEL ECLAT,Asnières-sur-Seine,92.0,novembre 2022,7 rue Adolphe Briffault / 99 rue Gilbert Rousset 92600 Asnières-sur-Seine,Bouygues,2021-11-08
1283,30_LeClosduChteau_Bouygues,1.0,Appartement,,182200.0,151833.33,4983.04,5979.65,30.47,0,NO,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1284,39_LeClosduChteau_Bouygues,2.0,Appartement,,228000.0,190000.0,4815.0,5778.0,39.46,0,SE,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1285,42_LeClosduChteau_Bouygues,2.0,Appartement,,240000.0,200000.0,4734.85,5681.82,42.24,0,E,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1286,42__1_LeClosduChteau_Bouygues,2.0,Appartement,,242900.0,202416.67,4757.15,5708.58,42.55,0,NO,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1287,39_1_LeClosduChteau_Bouygues,2.0,Appartement,,249000.0,207500.0,5257.16,6308.59,39.47,1,NO,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1288,45_LeClosduChteau_Bouygues,2.0,Appartement,,255000.0,212500.0,4662.13,5594.56,45.58,0,E,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1289,42__2_LeClosduChteau_Bouygues,2.0,Appartement,,255000.0,212500.0,4962.63,5955.16,42.82,0,SE,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1290,62_0_LeClosduChteau_Bouygues,3.0,Appartement,266388,303000.56872037915,252500.47,4072.59,4887.11,62.0,0,SE,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1291,66_0_LeClosduChteau_Bouygues,3.0,Appartement,282213,321000.56872037915,267500.47,4039.57,4847.49,66.22,0,SE,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1292,66_1_LeClosduChteau_Bouygues,3.0,Appartement,282213,321000.56872037915,267500.47,4042.62,4851.15,66.17,1,SE,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1293,69_1_LeClosduChteau_Bouygues,3.0,Appartement,296279,336999.81042654027,280833.18,4037.28,4844.74,69.56,1,E,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1294,54_LeClosduChteau_Bouygues,2.0,Appartement,,310000.0,258333.33,4732.25,5678.7,54.59,0,NO,False,False,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1295,54_1_LeClosduChteau_Bouygues,2.0,Appartement,,322000.0,268333.33,4905.55,5886.65,54.7,1,SE,False,True,False,1.0,Le Clos du Chteau,Verneuil-sur-Seine,78.0,aout 2022,61 avenue du chateau 78480 Verneuil-sur-Seine,Bouygues,2021-11-08
1296,30_1_L'Emblme_Bouygues,1.0,Appartement,,245000.0,204166.67,6693.99,8032.79,30.5,1,NE,True,False,False,0.0,L'Emblme,Bois-Colombes,92.0,fevrier 2024,301-313 avenue d'Argenteuil 92270 Bois-Colombes,Bouygues,2021-11-08
1297,34_1_L'Emblme_Bouygues,1.0,Appartement,,260000.0,216666.67,6316.81,7580.17,34.3,1,NE,False,True,False,0.0,L'Emblme,Bois-Colombes,92.0,fevrier 2024,301-313 avenue d'Argenteuil 92270 Bois-Colombes,Bouygues,2021-11-08
1298,40_1_L'Emblme_Bouygues,2.0,Appartement,305000,346919.4312796209,289099.53,7207.67,8649.2,40.11,1,NE,True,False,False,1.0,L'Emblme,Bois-Colombes,92.0,fevrier 2024,301-313 avenue d'Argenteuil 92270 Bois-Colombes,Bouygues,2021-11-08
1299,37_5_L'Emblme_Bouygues,2.0,Appartement,,330000.0,275000.0,7347.05,8816.46,37.43,5,NE,False,True,False,1.0,L'Emblme,Bois-Colombes,92.0,fevrier 2024,301-313 avenue d'Argenteuil 92270 Bois-Colombes,Bouygues,2021-11-08
1300,61_2_L'Emblme_Bouygues,3.0,Appartement,369030,419749.7630331754,349791.47,5650.0,6780.0,61.91,2,NE,False,True,False,1.0,L'Emblme,Bois-Colombes,92.0,fevrier 2024,301-313 avenue d'Argenteuil 92270 Bois-Colombes,Bouygues,2021-11-08
1301,65_4_L'Emblme_Bouygues,3.0,Appartement,389471,443000.18957345973,369166.82,5594.28,6713.14,65.99,4,SO / O,False,True,False,1.0,L'Emblme,Bois-Colombes,92.0,fevrier 2024,301-313 avenue d'Argenteuil 92270 Bois-Colombes,Bouygues,2021-11-08
1302,45_4_EnSeine_Bouygues,2.0,Appartement,,560000,466666.67,10324.48,12389.38,45.2,4,O,False,False,False,1.0,En Seine,Saint-Cloud,92.0,novembre 2022,61 QUAI MARCEL DASSAULT 92210 Saint-Cloud,Bouygues,2021-11-08
1303,66_1_EnSeine_Bouygues,3.0,Appartement,,660000,550000.0,8216.31,9859.58,66.94,1,S / O,False,False,False,1.0,En Seine,Saint-Cloud,92.0,novembre 2022,61 QUAI MARCEL DASSAULT 92210 Saint-Cloud,Bouygues,2021-11-08
1304,80_1_EnSeine_Bouygues,4.0,Appartement,,750000,625000.0,7784.28,9341.14,80.29,1,S / E,False,False,False,1.0,En Seine,Saint-Cloud,92.0,novembre 2022,61 QUAI MARCEL DASSAULT 92210 Saint-Cloud,Bouygues,2021-11-08
1305,30_Canopa_Bouygues,1.0,Appartement,,240000.0,200000.0,6497.73,7797.27,30.78,0,NE,True,False,False,0.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1306,30_4_Canopa_Bouygues,1.0,Appartement,,275000.0,229166.67,7568.25,9081.9,30.28,4,E,False,True,False,0.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1307,49_0_Canopa_Bouygues,2.0,Appartement,287488,327000.56872037915,272500.47,5489.53,6587.44,49.64,0,N / N,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1308,41_3_Canopa_Bouygues,2.0,Appartement,,330000.0,275000.0,6656.98,7988.38,41.31,3,E,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1309,47_1_Canopa_Bouygues,2.0,Appartement,,340000.0,283333.33,5925.0,7110.0,47.82,1,O / O,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1310,45_4_Canopa_Bouygues,2.0,Appartement,,340000.0,283333.33,6261.51,7513.81,45.25,4,N,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1311,49_2_Canopa_Bouygues,2.0,Appartement,,364000.0,303333.33,6144.08,7372.9,49.37,2,N,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1312,47_2_Canopa_Bouygues,2.0,Appartement,,369000.0,307500.0,6430.36,7716.44,47.82,2,O,False,True,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1313,65_1_Canopa_Bouygues,3.0,Appartement,370129,420999.81042654027,350833.18,5352.15,6422.58,65.55,1,O,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1314,64_1_Canopa_Bouygues,3.0,Appartement,371008,421999.6208530806,351666.35,5441.22,6529.47,64.63,1,O,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
1315,65_3_Canopa_Bouygues,3.0,Appartement,381558,433999.6208530806,361666.35,5517.41,6620.89,65.55,3,O,False,False,False,1.0,Canopa,Bois-Colombes,92.0,mai 2024,Ecoquartier Pompidou-Le Mignon 92270 Bois-Colombes,Bouygues,2021-11-08
